Z,A,M,HL,DHL,ELP,DELP,EEM,DEEM,EHP,DEHP
42,114,g,0.08,0.0,2806670.0,0.0,2806670.0,0.0,0.0,0.0
42,115,g,0.06,0.0,3600000.0,0.0,3600000.0,0.0,0.0,0.0
43,85,g,1.1e-07,0.0,1905000.0,0.0,1905000.0,0.0,425500.0,0.0
43,86,g,0.055,0.006,3783330.0,0.0,3783330.0,0.0,0.0,0.0
43,87,g,2.2,0.2,2856670.0,0.0,2856670.0,0.0,0.0,0.0
43,87,m,2.0,0.0,1431670.0,0.0,1441670.0,0.0,0.0,0.0
43,88,g,5.8,0.2,3330000.0,0.0,3330000.0,0.0,0.0,0.0
43,88,m,6.4,0.8,3330000.0,0.0,3330000.0,0.0,0.0,0.0
43,89,g,12.8,0.9,2323420.0,0.0,2323420.0,0.0,0.0,0.0
43,89,m,12.9,0.8,2344050.0,0.0,2344060.0,0.0,0.0,0.0
43,90,g,8.7,0.2,3348440.0,506650.0,1751390.0,0.0,0.0,0.0
43,90,m,49.2,0.4,3089000.0,0.0,3089000.0,0.0,0.0,0.0
43,91,g,188.4,1.2,2073190.0,0.0,2073190.0,0.0,0.0,0.0
43,91,m,198.0,6.0,1889740.0,0.0,1891130.0,0.0,0.0,0.0
43,92,g,255.0,9.0,2623330.0,0.0,2623330.0,0.0,0.0,0.0
43,93,g,9900.0,180.0,43193.3,593.804,1568580.0,0.0,0.0,0.0
43,93,m,2610.0,60.0,90771.7,9852.29,807723.0,0.0,0.0,0.0
43,94,g,17580.0,60.0,46413.5,1148.49,2648880.0,0.0,0.0,0.0
43,94,m,3114.0,60.0,743917.0,4915.63,1943750.0,0.0,0.0,0.0
43,95,g,72000.0,360.0,6314.34,429.806,796457.0,0.0,0.0,0.0
43,95,m,5270400.0,172800.0,14774.7,553.753,688456.0,0.0,0.0,0.0
43,96,g,369792.0,6048.0,8321.78,456.354,2503030.0,0.0,0.0,0.0
43,96,m,3090.0,60.0,20051.9,0.0,53646.3,0.0,0.0,0.0
43,97,g,82049800000000.0,12623000000000.0,5653.37,565.337,11679.2,0.0,0.0,0.0
43,97,m,7793280.0,95040.0,87043.7,8243.99,9496.3,0.0,0.0,0.0
43,98,g,135695000000000.0,6311390000000.0,122725.0,2121.68,1394910.0,0.0,0.0,0.0
43,99,g,6674290000000.0,34712600000.0,95280.5,439.994,0.626283,0.0,0.0,0.0
43,99,m,21624.1,1.8,15644.9,718.489,126471.0,0.0,0.0,0.0
43,100,g,15.46,0.19,1317570.0,2442.87,76064.6,0.0,0.0,0.0
43,101,g,852.0,6.0,478598.0,10037.1,335927.0,0.0,0.0,0.0
43,102,g,5.28,0.15,1944970.0,15519.4,80762.1,0.0,0.0,0.0
43,102,m,261.0,4.2,779780.0,25302.7,2510790.0,0.0,0.0,0.0
43,103,g,54.2,0.8,979409.0,98022.9,248356.0,0.0,0.0,0.0
43,104,g,1098.0,18.0,931000.0,10000.0,3229000.0,0.0,0.0,0.0
43,105,g,456.0,6.0,764000.0,81000.0,1825000.0,0.0,0.0,0.0
43,106,g,35.6,0.6,1457000.0,30000.0,3132000.0,0.0,0.0,0.0
43,107,g,21.2,0.2,1263000.0,212000.0,1822000.0,0.0,0.0,0.0
43,108,g,5.17,0.07,2573330.0,0.0,2573330.0,0.0,0.0,0.0
43,109,g,0.86,0.04,2101860.0,0.0,2101860.0,0.0,211.741,0.0
43,110,g,0.92,0.03,3005640.0,0.0,3005640.0,0.0,181.87,0.0
43,111,g,0.29,0.02,3219460.0,126723.0,405393.0,0.0,0.0,0.0
43,112,g,0.29,0.02,3122350.0,0.0,3122350.0,0.0,9745.15,0.0
43,113,g,0.13,0.04,2732000.0,273200.0,1822000.0,3352.5,33525.0,3352.5
43,114,g,0.2,0.04,3578000.0,357800.0,3257000.0,3288.1,32881.0,3288.1
43,115,g,0.27,0.05,2995000.0,299500.0,2162000.0,7974.0,79740.0,7974.0
43,116,g,0.12,0.02,3693000.0,369300.0,3495000.0,7173.2,71732.0,7173.2
43,117,g,0.04,0.0,3386670.0,0.0,3386670.0,0.0,0.0,0.0
43,118,g,0.03,0.0,4240000.0,0.0,4240000.0,0.0,0.0,0.0
44,87,g,0.05,0.0,3926670.0,0.0,3926670.0,0.0,0.0,0.0
44,88,g,1.3,0.3,2353330.0,0.0,2353330.0,0.0,0.0,0.0
44,89,g,1.38,0.11,2766230.0,0.0,2766230.0,0.0,0.0,0.0
44,90,g,11.0,3.0,1915000.0,0.0,1915000.0,0.0,0.0,0.0
44,91,g,9.0,1.0,2440000.0,0.0,2440000.0,0.0,0.0,0.0
44,91,m,7.6,0.8,2526900.0,0.0,2526900.0,0.0,0.0,0.0
44,92,g,219.0,3.0,1508330.0,0.0,1508330.0,0.0,0.0,0.0
44,93,g,59.7,0.6,2363920.0,17523.4,1131500.0,0.0,0.0,0.0
44,93,m,10.8,0.3,1735250.0,0.0,1896810.0,0.0,201.177,0.0
44,94,g,3108.0,36.0,5137.44,617.58,519905.0,0.0,0.0,0.0
44,95,g,5914.8,46.8,79834.9,2812.26,1237160.0,0.0,0.0,0.0
44,96,g,2.11436e+24,0.0,2718500.0,0.0,0.0,0.0,0.0,0.0
44,97,g,244512.0,19872.0,5788.01,446.251,240350.0,0.0,0.0,0.0
44,98,g,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,99,g,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,100,g,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,101,g,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,102,g,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,103,g,3392060.0,1728.0,66555.4,1508.45,496096.0,0.0,0.0,0.0
44,103,m,0.00169,7e-05,22494.5,1572.05,215879.0,0.0,0.0,0.0
44,104,g,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,105,g,15984.0,72.0,439836.0,9420.95,747755.0,0.0,0.0,0.0
44,106,g,32097600.0,181440.0,10040.0,50.0,0.0,0.0,0.0,0.0
44,107,g,225.0,3.0,1064870.0,65498.6,345312.0,0.0,0.0,0.0
44,108,g,273.0,3.0,449999.0,0.0,449999.0,0.0,0.0,0.0
44,109,g,34.5,0.5,1044280.0,85879.1,1664340.0,0.0,0.0,0.0
44,110,g,12.04,0.17,1132100.0,159153.0,32980.3,0.0,0.0,0.0
44,111,g,2.12,0.07,1895670.0,0.0,1895670.0,0.0,0.0,0.0
44,112,g,1.75,0.07,1420000.0,0.0,1420000.0,0.0,0.0,0.0
44,113,g,0.8,0.06,2695010.0,268313.0,582801.0,0.0,0.0,0.0
44,113,m,0.51,0.03,1101670.0,0.0,1166670.0,0.0,0.0,0.0
44,114,g,0.53,0.06,1700000.0,0.0,1700000.0,0.0,0.0,0.0
44,115,g,0.7,0.2,2538000.0,253800.0,1806000.0,61.499,614.99,61.499
44,116,g,1.7,0.3,1843000.0,184300.0,986000.0,360.87,3608.7,360.87
44,117,g,0.34,0.07,2697000.0,269700.0,2026000.0,830.58,8305.8,830.58
44,118,g,0.7,0.2,2094000.0,209400.0,1118000.0,1779.6,17796.0,1779.6
44,119,g,0.19,0.04,2920000.0,292000.0,2311000.0,2066.3,20663.0,2066.3
44,120,g,0.08,0.0,2763330.0,0.0,2763330.0,0.0,0.0,0.0
45,89,g,0.01,0.0,3950000.0,0.0,3950000.0,0.0,0.0,0.0
45,90,g,0.015,0.007,4030000.0,0.0,4030000.0,0.0,0.0,0.0
45,90,m,0.0011,0.0003,4030000.0,0.0,4030000.0,0.0,0.0,0.0
45,91,g,1.74,0.14,3186670.0,0.0,3186670.0,0.0,0.0,0.0
45,92,g,4.3,1.3,3683330.0,0.0,3683330.0,0.0,0.0,0.0
45,93,g,13.9,1.6,2577600.0,0.0,2577600.0,0.0,0.0,0.0
45,94,g,70.6,0.6,2887290.0,262037.0,3307770.0,0.0,0.0,0.0
45,94,m,25.8,0.2,2724710.0,193577.0,3630660.0,0.0,0.0,0.0
45,95,g,301.2,6.0,1703330.0,0.0,1703330.0,0.0,0.0,0.0
45,95,m,117.6,2.4,226132.0,0.0,704236.0,0.0,0.0,0.0
45,96,g,594.0,6.0,2131000.0,0.0,2131000.0,0.0,0.0,0.0
45,96,m,90.6,1.2,859334.0,0.0,890534.0,0.0,0.0,0.0
45,97,g,1842.0,36.0,520858.0,10396.5,1354820.0,0.0,0.0,0.0
45,97,m,2772.0,96.0,192330.0,23754.7,2092470.0,0.0,0.0,0.0
45,98,g,523.2,7.2,1321280.0,31372.7,1773530.0,0.0,0.0,0.0
45,98,m,216.0,12.0,187330.0,0.0,240730.0,0.0,0.0,0.0
45,99,g,1391040.0,17280.0,681000.0,0.0,681000.0,0.0,0.0,0.0
45,99,m,16920.0,360.0,701309.0,0.0,701412.0,0.0,0.0,0.0
45,100,g,74880.0,360.0,48912.3,7974.96,2741840.0,0.0,0.0,0.0
45,100,m,276.0,12.0,21208.0,0.0,126979.0,0.0,0.0,0.0
45,101,g,100982000.0,9467080.0,28044.9,2233.64,312043.0,0.0,0.0,0.0
45,101,m,375840.0,864.0,20168.9,1546.38,305552.0,0.0,0.0,0.0
45,102,g,91584000.0,1296000.0,12155.8,860.099,2122050.0,0.0,0.0,0.0
45,102,m,17971200.0,345600.0,173600.0,19026.2,493165.0,0.0,0.0,0.0
45,103,g,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45,103,m,3366.9,0.72,38208.9,3555.72,1700.83,0.0,0.0,0.0
45,104,g,42.3,0.4,980495.0,5890.81,15022.4,0.0,0.0,0.0
45,104,m,260.4,1.8,86202.5,7940.65,45522.4,0.0,0.0,0.0
45,105,g,127296.0,216.0,153477.0,1446.61,77270.6,0.0,0.0,0.0
45,105,m,40.0,0.0,92419.2,6231.27,34588.5,0.0,0.0,0.0
45,106,g,30.1,0.3,1412440.0,5784.65,205096.0,0.0,0.0,0.0
45,106,m,7920.0,180.0,321627.0,26502.1,2759220.0,0.0,0.0,0.0
45,107,g,1302.0,24.0,432089.0,38215.0,311855.0,0.0,0.0,0.0
45,108,g,16.8,0.5,1853500.0,315724.0,317086.0,0.0,0.0,0.0
45,108,m,360.0,18.0,1501330.0,0.0,1501330.0,0.0,0.0,0.0
45,109,g,80.0,2.0,833835.0,0.0,833835.0,0.0,0.0,0.0
45,110,g,28.5,1.5,1182140.0,98818.4,2553610.0,0.0,0.0,0.0
45,110,m,3.2,0.2,2266230.0,155920.0,335961.0,0.0,0.0,0.0
45,111,g,12.0,1.0,1389420.0,36884.2,357045.0,0.0,0.0,0.0
45,112,g,2.1,0.3,2872980.0,1091950.0,192350.0,0.0,0.0,0.0
45,112,m,6.8,0.2,1908580.0,149025.0,2261010.0,0.0,0.0,0.0
45,113,g,2.8,0.12,1670000.0,0.0,1670000.0,0.0,0.0,0.0
45,114,g,1.85,0.05,1957340.0,384697.0,406791.0,0.0,0.0,0.0
45,114,m,1.85,0.05,2689000.0,0.0,2689000.0,0.0,0.0,0.0
45,115,g,0.99,0.05,2059020.0,0.0,2059020.0,0.0,0.0,0.0
45,116,g,0.68,0.06,3444880.0,918928.0,734532.0,0.0,0.0,0.0
45,116,m,0.57,0.05,3183210.0,205738.0,2166950.0,0.0,0.0,0.0
45,117,g,0.44,0.04,2526670.0,0.0,2526670.0,0.0,0.0,0.0
45,118,g,0.32,0.06,3094000.0,309400.0,2494000.0,1216.0,12160.0,1216.0
45,119,g,0.3,0.0,2793330.0,0.0,2793330.0,0.0,0.0,0.0
45,120,g,0.17,0.03,3261000.0,326100.0,2837000.0,2920.0,29190.0,2920.0
45,121,g,0.25,0.05,2671000.0,267100.0,1852000.0,7410.0,74061.0,7410.0
45,122,g,0.05,0.0,3930000.0,0.0,3930000.0,0.0,0.0,0.0
46,91,g,0.01,0.0,3900000.0,0.0,3900000.0,0.0,0.0,0.0
46,92,g,1.1,0.3,2620000.0,0.0,2620000.0,0.0,0.0,0.0
46,93,g,1.07,0.12,3156670.0,0.0,3156670.0,0.0,0.0,0.0
46,94,g,9.0,0.5,2196670.0,0.0,2196670.0,0.0,0.0,0.0
46,95,g,10.0,0.0,2639450.0,0.0,2639450.0,0.0,0.0,0.0
46,95,m,13.3,0.3,3171230.0,0.0,3264730.0,0.0,15747.7,0.0
46,96,g,122.0,2.0,223105.0,35036.4,1448920.0,0.0,0.0,0.0
46,97,g,186.0,5.4,769225.0,56047.2,2201320.0,0.0,0.0,0.0
46,98,g,1062.0,18.0,43817.8,3431.92,415981.0,0.0,0.0,0.0
46,99,g,1284.0,12.0,461232.0,69098.7,1289180.0,0.0,0.0,0.0
46,100,g,313632.0,7776.0,43190.1,1908.2,122731.0,0.0,0.0,0.0
46,101,g,30492.0,216.0,31059.3,971.354,350541.0,0.0,0.0,0.0
46,102,g,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,103,g,1467070.0,1728.0,5883.08,588.096,14677.9,0.0,0.0,0.0
46,104,g,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,105,g,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,106,g,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,107,g,205120000000000.0,9467080000000.0,9300.0,1000.0,0.0,0.0,0.0,0.0
46,107,m,21.3,0.5,62686.1,1491.8,151848.0,0.0,0.0,0.0
46,108,g,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,109,g,48888.0,432.0,360466.0,799.226,667.196,0.0,0.0,0.0
46,109,m,281.4,0.6,76219.0,2359.12,111291.0,0.0,0.0,0.0
46,110,g,1.89342e+25,0.0,2017200.0,500.0,0.0,0.0,0.0,0.0
46,111,g,1404.0,12.0,831875.0,22204.8,46250.2,0.0,0.0,0.0
46,111,m,19800.0,360.0,211200.0,0.0,336891.0,0.0,0.0,0.0
46,112,g,73080.0,720.0,89896.9,5102.3,5248.29,0.0,0.0,0.0
46,113,g,91.0,2.0,1330180.0,71127.5,127547.0,0.0,0.0,0.0
46,113,m,0.3,0.1,59421.1,5453.86,21402.8,0.0,0.0,0.0
46,114,g,145.2,3.6,528125.0,5523.88,25897.1,0.0,0.0,0.0
46,115,g,25.0,2.0,1526300.0,0.0,1526300.0,0.0,0.0,0.0
46,115,m,50.0,3.0,1422330.0,0.0,1429460.0,0.0,0.0,0.0
46,116,g,11.8,0.4,1007560.0,45712.3,157096.0,0.0,0.0,0.0
46,117,g,4.3,0.3,1908570.0,0.0,1908570.0,0.0,0.0,0.0
46,117,m,0.0191,0.0007,75172.0,2798.2,129993.0,0.0,0.0,0.0
46,118,g,1.9,0.1,1579780.0,115853.0,421710.0,0.0,0.0,0.0
46,119,g,0.92,0.13,2310000.0,0.0,2310000.0,0.0,0.0,0.0
46,120,g,0.5,0.1,1799500.0,0.0,1799500.0,0.0,0.0,0.0
46,121,g,0.6,0.1,2335000.0,233500.0,1638000.0,74.8,748.08,74.8
46,122,g,0.3,0.0,2180000.0,0.0,2180000.0,0.0,0.0,0.0
46,123,g,0.2,0.0,3116670.0,0.0,3116670.0,0.0,0.0,0.0
46,124,g,0.1,0.0,2556670.0,0.0,2556670.0,0.0,0.0,0.0
47,93,g,0.005,0.0,2153330.0,0.0,2153330.0,0.0,715501.0,0.0
47,94,g,0.037,0.018,4350000.0,0.0,4350000.0,0.0,0.0,0.0
47,94,m,0.422,0.016,4800000.0,0.0,4800000.0,0.0,0.0,0.0
47,94,n,0.3,0.2,6516670.0,0.0,6516670.0,0.0,0.0,0.0
47,95,g,1.74,0.13,3350000.0,0.0,3350000.0,0.0,0.0,0.0
47,95,m,0.5,0.0,0.0,0.0,344200.0,0.0,0.0,0.0
47,95,n,0.016,0.0,0.0,0.0,2531000.0,0.0,0.0,0.0
47,95,n,0.04,0.0,0.0,0.0,2328000.0,0.0,0.0,0.0
47,96,g,4.45,0.04,3660240.0,0.0,3660240.0,0.0,150577.0,0.0
47,96,m,6.9,0.6,3466490.0,0.0,3466490.0,0.0,279421.0,0.0
47,97,g,25.5,0.3,1087350.0,78034.8,3940140.0,0.0,0.0,0.0
47,98,g,47.5,0.3,1389510.0,171049.0,4616460.0,0.0,0.0,0.0
47,99,g,124.0,3.0,1809330.0,0.0,1809330.0,0.0,0.0,0.0
47,99,m,10.5,0.5,0.0,0.0,506100.0,0.0,0.0,0.0
47,100,g,120.6,5.4,2358670.0,0.0,2358670.0,0.0,0.0,0.0
47,100,m,134.4,7.8,1181920.0,0.0,1189680.0,0.0,0.0,0.0
47,101,g,666.0,18.0,835402.0,83935.1,1544220.0,0.0,0.0,0.0
47,101,m,3.1,0.1,0.0,0.0,274100.0,0.0,0.0,0.0
47,102,g,774.0,18.0,961471.0,122554.0,2980880.0,0.0,0.0,0.0
47,102,m,462.0,30.0,963797.0,0.0,968354.0,0.0,0.0,0.0
47,103,g,3942.0,42.0,175989.0,24780.3,833724.0,0.0,0.0,0.0
47,103,m,5.7,0.3,0.0,0.0,134450.0,0.0,0.0,0.0
47,104,g,4152.0,60.0,1426330.0,0.0,1426330.0,0.0,0.0,0.0
47,104,m,2010.0,120.0,1427630.0,0.0,1427640.0,0.0,0.0,0.0
47,105,g,3568320.0,8640.0,19925.9,1469.69,530408.0,0.0,0.0,0.0
47,105,m,433.8,9.6,25339.0,2287.4,1220.91,0.0,0.0,0.0
47,106,g,1440.0,6.0,503521.0,13526.8,705977.0,0.0,0.0,0.0
47,106,m,730944.0,8640.0,12273.8,868.95,2754440.0,0.0,0.0,0.0
47,107,g,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47,107,m,44.3,0.2,79178.5,2522.77,12727.8,0.0,0.0,0.0
47,108,g,142.92,0.66,608844.0,4039.33,17233.5,0.0,0.0,0.0
47,108,m,13821900000.0,284012000.0,15041.4,504.317,1622930.0,0.0,0.0,0.0
47,109,g,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47,109,m,39.7,0.2,76740.5,7267.69,11298.0,0.0,0.0,0.0
47,110,g,24.56,0.11,1179160.0,6008.75,31338.4,0.0,0.0,0.0
47,110,m,21581000.0,1728.0,72056.5,638.569,2762650.0,0.0,0.0,0.0
47,111,g,643680.0,864.0,350896.0,18103.0,26253.2,0.0,0.0,0.0
47,111,m,64.8,0.8,56008.3,5155.26,6878.19,0.0,0.0,0.0
47,112,g,11268.0,32.4,1318840.0,0.0,1318840.0,0.0,0.0,0.0
47,113,g,19332.0,180.0,764180.0,6672.9,71540.8,0.0,0.0,0.0
47,113,m,68.7,5.0,221142.0,21269.9,212309.0,0.0,0.0,0.0
47,114,g,4.6,0.1,2115460.0,1899.2,258074.0,0.0,0.0,0.0
47,114,m,0.0015,5e-05,101876.0,8705.44,97116.4,0.0,0.0,0.0
47,115,g,1200.0,30.0,1079230.0,195946.0,449283.0,0.0,0.0,0.0
47,115,m,18.6,0.8,844055.0,50545.0,454990.0,0.0,0.0,0.0
47,116,g,237.0,5.0,1951310.0,56207.1,1724250.0,0.0,0.0,0.0
47,116,m,8.6,0.3,1661200.0,20233.4,1688240.0,0.0,0.0,0.0
47,117,g,73.6,1.4,1377300.0,0.0,1377300.0,0.0,0.0,0.0
47,117,m,5.34,0.05,1300270.0,0.0,1301990.0,0.0,0.0,0.0
47,118,g,3.76,0.15,2379670.0,0.0,2379670.0,0.0,0.0,0.0
47,118,m,2.0,0.2,1429080.0,0.0,1481350.0,0.0,0.0,0.0
47,119,g,6.0,0.5,1758910.0,0.0,1758910.0,0.0,0.0,0.0
47,119,m,2.1,0.1,1790000.0,0.0,1790000.0,0.0,0.0,0.0
47,120,g,1.23,0.04,2774590.0,0.0,2774590.0,0.0,0.865741,0.0
47,120,m,0.371,0.024,1790670.0,0.0,1865780.0,0.0,0.0,0.0
47,121,g,0.78,0.02,2428590.0,58955.1,1167270.0,0.0,0.0,0.0
47,122,g,0.529,0.013,3806970.0,57832.4,1079660.0,0.0,0.0,0.0
47,122,m,1.5,0.5,3193330.0,0.0,3193330.0,0.0,0.0,0.0
47,123,g,0.3,0.005,2856260.0,94526.1,843997.0,0.0,0.0,0.0
47,124,g,0.172,0.005,3410580.0,0.0,3410580.0,0.0,652.611,0.0
47,124,m,0.2,0.0,1706670.0,0.0,1706670.0,0.0,0.0,0.0
47,125,g,0.166,0.007,2845000.0,0.0,2845000.0,0.0,0.0,0.0
47,126,g,0.107,0.012,3773330.0,0.0,3773330.0,0.0,0.0,0.0
47,127,g,0.079,0.003,3206670.0,0.0,3206670.0,0.0,0.0,0.0
47,128,g,0.058,0.005,4163330.0,0.0,4163330.0,0.0,0.0,0.0
47,129,g,0.044,0.007,3583330.0,0.0,3583330.0,0.0,0.0,0.0
47,130,g,0.05,0.0,5136670.0,0.0,5136670.0,0.0,0.0,0.0
48,95,g,0.005,0.0,4466670.0,0.0,4466670.0,0.0,0.0,0.0
48,96,g,1.0,0.0,2823330.0,0.0,2823330.0,0.0,0.0,0.0
48,97,g,2.8,0.6,3406670.0,0.0,3406670.0,0.0,0.0,0.0
48,98,g,9.2,0.3,1035310.0,68722.5,2463620.0,0.0,0.0,0.0
48,99,g,16.0,3.0,2216510.0,0.0,2216510.0,0.0,2185.97,0.0
48,100,g,49.1,0.5,470438.0,38839.6,1644000.0,0.0,0.0,0.0
48,101,g,81.6,3.0,978951.0,33303.9,2449110.0,0.0,0.0,0.0
48,102,g,330.0,30.0,72451.4,2115.43,828460.0,0.0,0.0,0.0
48,103,g,438.0,6.0,1372290.0,0.0,1372290.0,0.0,0.0,0.0
48,104,g,3462.0,60.0,376367.0,0.0,376367.0,0.0,0.0,0.0
48,105,g,3330.0,24.0,905688.0,0.0,905688.0,0.0,0.0,0.0
48,106,g,2.0828e+26,0.0,2770000.0,0.0,0.0,0.0,0.0,0.0
48,107,g,23472.0,72.0,6274.04,597.982,21241.4,0.0,0.0,0.0
48,108,g,1.29386e+25,0.0,271996.0,0.0,0.0,0.0,0.0,0.0
48,109,g,39908200.0,34560.0,4824.53,391.83,15391.9,0.0,0.0,0.0
48,110,g,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48,111,g,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48,111,m,2912.4,3.0,105410.0,4993.25,284191.0,0.0,0.0,0.0
48,112,g,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48,113,g,2.53718e+23,1.57785e+21,92620.0,980.0,0.0,0.0,0.0,0.0
48,113,m,444953000.0,15778500.0,185643.0,1899.58,82.1758,0.0,0.0,0.0
48,114,g,2.90324e+24,0.0,542500.0,900.0,0.0,0.0,0.0,0.0
48,115,g,192456.0,180.0,321235.0,7324.11,195144.0,0.0,0.0,0.0
48,115,m,3849980.0,20736.0,604450.0,1746.27,32935.5,0.0,0.0,0.0
48,116,g,9.46708e+26,1.26228e+26,2813440.0,130.0,0.0,0.0,0.0,0.0
48,117,g,8964.0,144.0,429250.0,25105.9,1078440.0,0.0,0.0,0.0
48,117,m,12096.0,180.0,207471.0,16166.0,2034490.0,0.0,0.0,0.0
48,118,g,3018.0,12.0,161000.0,8000.0,0.0,0.0,0.0,0.0
48,119,g,161.4,1.2,819805.0,66250.2,1488980.0,0.0,0.0,0.0
48,119,m,132.0,1.2,856103.0,260746.0,1830960.0,0.0,0.0,0.0
48,120,g,50.8,0.21,677000.0,20000.0,0.0,0.0,0.0,0.0
48,121,g,13.5,0.3,1206470.0,48509.6,1662330.0,0.0,0.0,0.0
48,121,m,8.3,0.8,1190590.0,64852.6,2123990.0,0.0,0.0,0.0
48,122,g,5.24,0.03,1177000.0,33000.0,0.0,0.0,0.0,0.0
48,123,g,2.1,0.02,1729410.0,75787.4,1883460.0,0.0,0.0,0.0
48,123,m,1.82,0.03,1755990.0,72604.2,2361330.0,0.0,0.0,0.0
48,124,g,1.25,0.02,1390000.0,0.0,1390000.0,0.0,0.0,0.0
48,125,g,0.68,0.04,2318990.0,137845.0,1728120.0,0.0,0.0,0.0
48,125,m,0.48,0.03,2250950.0,141211.0,2289230.0,0.0,0.0,0.0
48,126,g,0.515,0.017,1826670.0,0.0,1826670.0,0.0,0.0,0.0
48,127,g,0.37,0.07,2670000.0,0.0,2670000.0,0.0,0.0,0.0
48,128,g,0.28,0.04,2274040.0,0.0,2274040.0,0.0,0.0,0.0
48,129,g,0.242,0.008,3120000.0,0.0,3120000.0,0.0,0.0,0.0
48,129,m,0.104,0.006,3246670.0,0.0,3246670.0,0.0,0.0,0.0
48,130,g,0.162,0.007,2703470.0,0.0,2703470.0,0.0,27201.1,0.0
48,131,g,0.068,0.003,4196190.0,0.0,4196190.0,0.0,57301.2,0.0
48,132,g,0.097,0.01,2909360.0,0.0,2909360.0,0.0,1349360.0,0.0
49,97,g,0.005,0.0,2266670.0,0.0,2266670.0,0.0,905499.0,0.0
49,98,g,0.045,0.023,4576670.0,0.0,4576670.0,0.0,0.0,0.0
49,98,m,1.7,0.8,4576670.0,0.0,4576670.0,0.0,0.0,0.0
49,99,g,3.1,0.8,2860000.0,0.0,2860000.0,0.0,0.0,0.0
49,99,m,1.0,0.0,1496670.0,0.0,1696670.0,0.0,0.0,0.0
49,100,g,5.9,0.2,3278170.0,0.0,3278170.0,0.0,49217.5,0.0
49,101,g,15.1,1.1,2380000.0,0.0,2380000.0,0.0,0.0,0.0
49,101,m,10.0,0.0,2435170.0,0.0,2462670.0,0.0,0.0,0.0
49,102,g,22.0,1.0,2718550.0,247493.0,3257880.0,0.0,0.0,0.0
49,103,g,60.0,1.0,2016670.0,0.0,2016670.0,0.0,0.0,0.0
49,103,m,34.0,2.0,1492250.0,0.0,1700710.0,0.0,0.0,0.0
49,104,g,108.0,1.8,2621670.0,0.0,2621670.0,0.0,0.0,0.0
49,104,m,15.7,0.5,530566.0,0.0,605350.0,0.0,0.0,0.0
49,105,g,304.2,4.2,1036050.0,23404.2,1834350.0,0.0,0.0,0.0
49,105,m,48.0,6.0,31305.7,1317.43,636004.0,0.0,0.0,0.0
49,106,g,372.0,6.0,2175330.0,0.0,2175330.0,0.0,0.0,0.0
49,106,m,312.0,6.0,2184870.0,0.0,2184870.0,0.0,0.0,0.0
49,107,g,1944.0,18.0,347008.0,37739.8,1497940.0,0.0,0.0,0.0
49,107,m,50.4,0.6,37316.0,1316.31,640730.0,0.0,0.0,0.0
49,108,g,3480.0,72.0,1712000.0,0.0,1712000.0,0.0,0.0,0.0
49,108,m,2376.0,42.0,1721920.0,0.0,1721920.0,0.0,0.0,0.0
49,109,g,15001.2,64.8,31313.0,875.533,633545.0,0.0,0.0,0.0
49,109,m,80.4,4.2,36662.3,1763.78,610298.0,0.0,0.0,0.0
49,109,n,0.209,0.006,17029.6,414.004,2085420.0,0.0,0.0,0.0
49,110,g,17640.0,360.0,1292670.0,0.0,1292670.0,0.0,0.0,0.0
49,110,m,4146.0,30.0,623207.0,5308.93,1563140.0,0.0,0.0,0.0
49,111,g,242343.0,34.56,32554.3,832.772,405820.0,0.0,0.0,0.0
49,111,m,474.0,24.0,67836.7,6707.16,469636.0,0.0,0.0,0.0
49,112,g,882.0,42.0,245213.0,16382.7,290188.0,0.0,0.0,0.0
49,112,m,1242.0,6.0,122204.0,11732.9,34564.1,0.0,0.0,0.0
49,113,g,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,113,m,5968.44,13.68,130899.0,3616.36,260525.0,0.0,0.0,0.0
49,114,g,71.9,0.1,769234.0,1457.81,4369.71,0.0,0.0,0.0
49,114,m,4320000.0,17280.0,140898.0,13711.7,88988.7,0.0,0.0,0.0
49,114,n,0.043,0.001,33958.1,3331.18,277661.0,0.0,0.0,0.0
49,115,g,1.39166e+22,7.88923e+20,153204.0,61.0,0.507246,0.0,0.0,0.0
49,115,m,16149.6,14.4,173372.0,8301.04,162617.0,0.0,0.0,0.0
